review,sentiment
Patso içine patates kızartması koyulmasa geriye neyi kalır ki.,0
Gerçekten çok lezzetli.,1
Fiyata zam gelirse puanım eksi olacak.,1
Porsiyonları çok az kesinlikle doyamazsınız. Tavuk kanatları hem küçücük hem lezzetsiz hemde bayat tadı veriyor.,0
"Siparis hızı guzel, notları da okuduğunuz için teşekkürler. Lahmacun söylemiştim tadi damak zevkime uymadi sanirim onun dışında paketleme ve mezeler cok iyiydi. Hayirli isler dilerim.",1
Hem uygun hemde güzeldi kendimde bu işin icindeyim kaliteli malzeme kullanıldığı belli aldıgınız para helal olsun kolay gelsin.,1
Pide dağilmiş kaşari bi yerde kuşmabaşi bi yerde porsiyonuda küçük.,0
Verdigim parayı yeseydım daha cok doyardım üzgünüm:(.,0
"Lahmacun gayet güzel ve sıcak geldi, salatası da iyiydi, teşekkürler.",1
Bir lt ayranı göndermediniz ve yemekler çok soğuktu.,0
"Lezzet olarak ne kadar kötü olduğunu anlatmayacağım. Çünkü tam tarifini yapabilmek çok zor. Midem hala bulanıyor, bir lahmacunun sadece çeyreği yememe rağmen hemde.",0
Bu fiyat ile daha kaliteli olabilirdi.,0
Mükemmel kurye arkadaş çok kibar üstelik.,1
Harikaaaaa.,1
"Dürüm kaynaklı bir sağlık sorunu yaşadık, işletme ile iletişime geçtik yaklaşımları çok güzeldi. Bu sebeple kötü bir yorum yapamayacağım.",0
Daha önceden de memnun kaldık son siparişimizdede çok memnunduk çok teşekkürler.,1
"Porsiyonu aşırı küçük olan kuru bulgur pilavi üzeri kuru tavuk yedim aşırı derecede beğenmedim, 1buçuk saatte de gelmemesi cabası.",0
"Menü soyledim. Pirinc pilavli menuye bulgur pilavi koymussunuz. Ustelik hamur gibi bir pilav. Fotografi da altta. Domates corbasi istedim ezogelin gelmis. Paket ustundeki numarayi aradim iletmek icin, o da calismiyor. Pes dedim artik. İndirim var diye soylemistik ondan boyle oldu diye sanirim.",0
Yemekler çok taze ve lezzetliydi ellerinize sağlik.,1
Yılların ebyaz ı elinize sağlık..,1
"Tavuk etleri çok sertti, bayattır diye yemeği yemedim.",0
Hayatında dışardan yediğim en kötü kremalı tavuklu makarnaydı o kadar fiyatını haketmiyoki 5 tl olsa bile yenmez.,0
Muazzam.,1
Home office sizinle güzel.,1
Güzeldi.,1
1. 5 porsiyonda ayni 1 porsiyonda ayni 22 tl yerine 28 tl ye sat ama icine tursu domates duzgun bi doner koy daha iyu.,0
O kadar hızlı geldi ki çok şaşırdım... Her şey güzeldi. Ellerinize sağlık. İyi çalışmalar diliyorum.,1
Lezzet iyi.,1
Böylesi italyada bile görülmedi sadooo ellerine sağlık.,1
"Lezzetli, hızlı, doyurucu, fiyatı da uygun, daha ne olsun? :).",1
Efsane pilav ve cok hizli servis.,1
Hızlı ve lezzetli.,1
Elinize sağlık.,1
"Çok geç geldi temazsız teslimat deim kapıyı açana kadar gitmediniz,.",0
Kurye arkadaş çok güler yüzlü ve nazik biriydi sıcak geldi ürünler.,1
Dürüm gerçekten çok güzeldi kurye arkadaş çabuk geldi tavsiyem! Lavaşlar biraz daha kalın olsa iyi olurdu hayırlı işler diliyorum.,1
Bu bölgede tek.,1
Fiyatına göre gayet lezzetliydi ayrıca çok hızlı geldi.,1
Pilavı yapan arkadaş cok sağolsun dibini bana drnk getirmişşiniz.,0
They should be fast more.,1
"Porsiyonlar çok küçük, kuş mu doyuruyorsunuz.",0
Yanında limon turşu istememize rağmen gelmedi.,0
Tantuni yağı midemi ağırttı. Ayrıcs resimdeki gibi sunum yok. Lütfen dikkate alın bu önerileri. Çöpe attım çünkü yağ eskimiş ağırdı.,0
Güzel değildi.,0
Ellerinize saglık süperdi lahmacun lar.,1
Lahmacunlarin icinde et göremedik tadıda hic güzel degildi miğdemiz bulandi. Daha önceden aldigımiz yer aslinda ama demekki fiyatları düsürmek ürünüde düsürmekmis...,0
Künefe bayat geldi. Lahmacunları ozellikle acılı istemiştim onlarda acısız geldi. Yorumu size bırakıyorum!,0
Ürünüm eksik gelmesine rağmen hemen telafi edildi o yüzden tam not benden size.,1
Notları dikkate alıyorlar teşekkürler.,1
Her gün siparis veriyoruz daha iyisini yemedik süpersiniz.,1
Yemekler çok güzeldi teşekkürler.,1
Harikaydı.,1
Kurufasulye ve tavuk suyu çorbası ikisi de harikaydı teşekürler.,1
Her yemeği çok güzel lezzetli fakat sadece ev yemeklerinin porsiyonları biraz az.,1
Patlıcan kebabı yerine patlıcan türlü göndermeseler süperdi...,0
1 saatte geldi hamburgerler buzdolabından kola fırından.,0
Supper ötesi.,1
İyi değildi.,0
Damak zevki tartışılır ama çiğ idi yada bayağı beklemiş burger desen yani albenisi yoktu bayağı standart.,0
Buz gibi hambutger geldi.,0
Kadayif harikaydı.,1
Pasta hızlı bir şekilde ulaştı bize ancak pastanın kremasındaki bozuk tat nedeniyle annem kardeşim eşim ve ben dördümüz de yiyemedik pasta çöpe gitti madoya güvendiğim için pastayı buradan sipariş verdim ancak çok mahcup oldum eşimin doğum günüydü.,0
Fıstıklı baklava taptaze geldi.,1
Tel kadayıfları gerçek gerisi yalan. Kadayıfları çok iyi:).,1
"Menemen söylüyoruz yanında ekmek yok, ekmeği geçtik servis bile yok.",0
"Yarım kg fıstıklı kadayıf sipariş ettik, bayattı :(.",0
İyi.,1
Çok iyi.,1
Lezzetli.,1
Börekleri lezzetli.,1
Yediğim en kötü kır pidesi servis hızı çok iyi.,0
Kahvaltilarin vazgeçilmez tadı...,1
Hic begenmedim servis zayif tadi yok.,0
Siparişe ek nar ekşisi ve aci sos istedik bırakın ek planı hic gelmedi. Siparişi kapıya getiren niye hic birşey söylemeden gidiyor. Daha sonra müşteri temsilcisine verilen bilgi kalmamış madem kalması bie niye soylemiyorsunuz.,0
Lezzetli.,1
Çok iyiydi.,1
Guzel.,1
Borcu vardı getirmedi.,0
"Tulumba, şekerpare ve ekmek kadayıfı siparişi verdim. Büyük tulumbalardan zannederek sipariş vermiştim ama ufak çıktı :) onun haricinde özellikle ekmek kadayıfını ve şekerpareyi çok beğendim ellerinize sağlık. Siparişlerin yanında gönderdiğiniz ikramlar içinde ayrıca teşekkür etmek istiyorum.",1
Kötü.,0
Tatlıları güzel.,1
Tavsiye ederim hızlı ve lezzetliydi getiren arkadaşın adresi yanlış diye diretmesi dışında :) 8 senedir verdiğim adres arkadaş tarafından onaylanmadı.,1
Soguk baklava da lezeti tuturamamısımız.,0
Fıstık tadı yoktu fıstık sevmeyenler sipariş edebilir.,0
Her zamanki gibi lezzetli teşekkürler.,1
İndirim yapıyorsunuz diye malzemeler inanılmaz düşmüş 3 tane lavaş küçücuk göbek 6-7 yaprak maydonoz ıslak mendil peçete hic bisey yok.,0
Lezzeti mükemmel ama çok geç geldi.,1
Sarmanız kötüydü en sevdiğim şey yaprak sarması ama soğudum resmen. Sert pirinçli ve kuru ayrıca tuzluydu. Nohutlu pilavda iyi değildi o kadar.,0
"Kuryeyi çok beğendik, davranışı çok iyiydi fakat yemek doyurmadı.",1
Kurye arkadasa tesekkürler.,1
İngiliz çayı kurabiye köri soslu tavuk tost hepsi efsane. Ellerinize sağlık.,1
Kola siparişini unutup 20 dk sonra getirmek? Ekmeği de sadaka verir gibi vermek:d.,0
Bir saati geçik sürede geldi. Ancak cheescake lezzetliydi.,1
"Tavuklu salata istemiştim. Siz bana marul domates ve içinde 3-5 parca kurumuş tavuk olan salata göndermişsiniz. Küçücük bir salataya mi 24 lirayı verdim? Sunumu da kötüydü, tadı da. Bu şekilde giderseniz devamlılık göremiyorum işinizde.",0
Biraz gec geldi ama kuryenin motoru arizalanmis insalik hali olabilir bir puani ordan kiriyorum onun disinda her sey guzeldi.,1
Çok hızlı geldi ve kurye arkadaş da çok güleryüzlüydü. Tavuğun lezzeti güzeldi ancak salata ve ekmek çok azdı.,1
Her sey cok guzeldi. Ayrica kahvemi getiren arkadas cok guleryuzlu ve sayiliydi. Tesekkurler.,1
Efsane ama salatada koyun.,1
"Lahmacunda sarımsak biraz fazla idi. Diğerlerini beğendik. Sıcak, zamanında geldi. Teşekkürler.",1
"Doner cok az, pilav ve pide bol. 60 gr doner ya var ya yok ama lezzetli. Donerin bol oldugu bir secenek olsa iyi olur.",1
Hepsi kokuyır du.,0
Notlara biraz daha özen göstermeniz dileğiyle.,1
Siparişle birlikte fiş getirin fiş!,0
Taze bakla istefigimiz halde bayat beklemis sekerkenmis göndermişler çöpe attik kimseye tavsiye etmiyorum.,0
Kimseye tavsiye etmiyorum börekleri hamurdu.,0
Muhteşem tazelik ve lezzet hiç yaniltmiyorlar.,1
Çok iyi.,1
Bu restoranın yemek sepetinde olmaması gerektiğini düşünüyorum.,0
Güzeldi sevdim.,1
Tavuk ve mısır soğuktu.,0
Servis kötü.,0
"Pilav sert, tavuk yenmeyecek kadar kötüydü ama yine de elinize sağlık.",0
Bu kadar kötüsünü ilk defa gördüm. Kavurmalar iyi pişmemişti. Aşırı sinirli ve yağlıydı. Pirinçler de bir o kadar kötüydü. Halbuki çok güzel olurdu. Üzdünüz.,0
Serviste eksik yanında birseyin gelmemesi hizin yavas olmasi ve lezzetin kötü olmasıydı üzgünüm.,0
Herşey buz gibiydi biraz sıcak gelebilirdi.,0
Turşu da istemiştik ama konulmamış.,1
Re-za-let!,0
Tavuk siparis ettim pirzola but kismindan degil gögüs kismindan yapilmisti cok yagliydi ve disindaki derisi haric ic taraflari pismemisti o fiyata o gogus eti bence hoş değil.,0
"Yemekleri çok lezzetli, hızı mükemmel ve yemeklerimiz çok sıcak geliyor.",1
Hiç beğenmedim.,0
Her şeyle mükemmeller başarılarınızın devamını diliyorum.,1
"Her açıdan rezalet. Siparişi eksik almaları, tekrar işleme koymak için aramalarına diyecek birşey yok insanlık halidir olabilir. Ama bu hatadan sonra bile gönderdikleri yemek ise yemek değil yemek artığı denebilirdi ancak. Maalesef çok kötüydü.",0
Karışık söyledim sadece kori soslu tavuk geldi ve karışık fiyatı ödedim.,0
"Fiyat performans olarak çok iyi, uygun fiyata kaliteli ve lezzetli.",1
Beğendim.,1
Güzel di elinize saglik.,1
Bir mersinli olarak hayal kırıklığına uğradım ekmekler bayat sertti ve kuruydu parçalanıyordu etin lezzeti yoktu çamurlaşmıştır onun dışında servis ve vale. Hizmetinden memnun kaldım.,0
Kesinlikle mükemmel. Çalışanların ilgisi tarif edilemez.,1
"Daha önce birçok yerde tantuni yedim ama bu yediklerimin en lezzetlisiydi. Lezzeti, tazeliği, baharat oranı, uyumu muazzam. Yerken aldığım hazzı anlatmaya kelimeler kifayetsiz kalıyor. Hizmetiniz için teşekkürlerr.",1
Gerçekten lezzet mükemmel yediğim en güzel tantunilerden biri olabilir.,1
Çok kuru bir hamburgerdi içinde özel sos yazmasına rağmen sadece köfte ve cheddar vardı ekmeğin boyutu köfteye göre çok kalmış büyük yorumlara aldandık sipariş verdik memnun kalmadık ayrıca pipet de yoktu.,0
Notları okumayı ve siparişi eksiksiz göndermeyi öğrenin.,0
Biraz soğuk gelmişti.,1
Bugün sipariş verdim gerçekten elinize kolunuza emeğinize sağlık süperdi.,1
"Mertere sipariş limitini düşürürseniz sipariş verebilirim, düşmezse indirim kovalıyoruz :) birde diğer restoranlara göre patatesiniz az.",1
Pizzalar muhteşem ellerinize saglik.,1
Patates kızartması üzerindeki yaprak parmesan çok etkisiz kalmış. Tavuk ızgaranın yanında gelen sebze sotesi biber ve mantardan ibaret ve porsiyonlar da çok değil. Lezzet iyi.,1
"Aşırı beğendim. Sucuk ekmek ve roka salatası söyledim. İndirimdeydi. Tekrar söyliyeyim diye açtım hem indirim bitmiş, hem sanki dev zam gelmiş. Üzdü...",1
"Servis cok ozenli, malzemeler de durum de oldukca lezzetliydi. Yalnizca porsiyon biraz kucuk geldi, ya da ben cok acikmistim :) tesekkurler elinize saglik. Her sey cok ozenliydi.",1
"Fiyat performans olarak çok iyi, pizzaları ve mavi haşhaşlı fırın somon favorim.",1
18 tl ye gonderdıgınıztr uplu parates keske oyle olmasaydı.. İnanamadık.. Evde ugrasaan oyle olmaz :/ yemeksepeti gec haber verdı dıye aradınız gecıkme için tamam da o ürün hiç hiç olmamış.,0
Şahane ellerinize saglık.,1
Bu karlı hava da beklediğimden hızlı geldi bu zorlu koşullar da getirdiginiz için teşekkür ederim elimde olsa kurye ye daha fazla bahşiş vermek isterdim herkese öneririm lezzeti çok güzel.,1
Hayatımda ilk defa cevizli soğuk baklava yedim. Çok kötü bir deneyim değildi ama beklentiyi elbette karşılamadı. Açıklamada fıstıklı yazmasına rağmen fıstıklı ürün göndermemek de hoş olmadı. Muadillerine göre bir tık pahalı olmasına rağmen daha ucuz bir ürünle karşılaştık.,0
Beğenerek sipariş verdiğim bir yer. Bu kez bayat gönderdiler indirim var diye öyle olduğunu düşüyorum. Sipariş notlarına da yazdım indirim var diye bayat göndermezsiniz umarım dedim buna rağmen bayat göndermişler.,0
Sütlü nuriyeden hiç memnun kalmadım.,0
"Çokk teşekkür ederiz harikasınız, sizleri seviyoruz.",1
Cok eski.,0
Lezzetli ve taze. Bülbül yuvası aşırı şerbetliydi sadece.,1
Tulumba tatlısı kıtır kıtır değil aksine sünger gibi yumuşaktı ve bu hiç hoş değildi sanırım beklemiş tulumba bende taze tulumba aldığımda ertesi gün böyle oluyor.,0
Kilosu 90 liralık baklavaya göre tadı kötüydü. Baklava fazla kuruydu ve fıstık daha çok olabilirdi. Beğenmedim.,0
Gözlemeleriniz harika! Lütfen ıspanaklı-peynirli seçeneğini de ekleyin.,1
"İnce düşünceniz için teşekkür ederim, müşterilerinize değer veriyorsunuz. İyi çalışmalar dilerim.",1
Sandvic ekmegi bayatti.,0
Evde yaptığım sandviç kadar temiz taze ve lezzetliydi. Elinize sağlık...,1
Ürün gayet sıcak ve çok güzel geldi. Yeni favori mekanımsiniz.,1
Hayatımda yediğim en kötü yemekti daha kötüsü asla yapılamaz.,0
Motorcu çok güler yüzlü hızlıydı yemeğim çabuk geldi ama ekmek bayattı bide köfteme salça koymuşlar.,0
Yediğim en lezzetli köfte ekmeği yapıyosunuz.,1
Ekmegi yumuşacık köftesi çok güzel. Sokakta ayak üstü yediğim köfte ekmegin tadını alabiliyorum. Üstelik çok hızlı geliyor teşekkürler.,1
Above expectation... Taşıyıcıları mutlu edin bahşiş eksik etmeyin yaptıkları iş çok kıymetli.,1
Çok geç geldi dolayısıyla buz gibiydi. Hamburgeri paketin içinde yamulmuş akmış bir şekilde geldi. İyi yorumlara aldırış etmeyin derim.,0
Kuryeniz evi başımıza yıktı zil öyle çalınır mı be insaf insaf ya.,0
Berbat.,0
"Yemek beklenilenden çok geç gelmişti ve soğuktu, soğuk olduğundan dolayı lezzetli degildi.",0
"Sunum, burger, patates dort dortluk.",1
Berbat.,0
Sadece beş dakika gecikme oldu çok önemli değil bu ama servis ve lezzet muhteşem gerçekten. Etipuf şaşırttı :) ellerinize sağlık içtiğim en güzel çorbalardan biriydi evde kendim yapmış gibi hissettim bundan sonra başka yerden birşey yemem emek veren herkese teşekkür ederim.,1
"Lütfen kendinize puanı en yüksek 3 hamburgerciden sipariş verin ve bir de kendi kendinize sipariş verin hangisini seçersiniz? Patates yağ içinde, gevrek-sıcak olmalı, hamburger köftesi-ekmeği-garnitür vasat, içinde ketçap mayonez istemiyorum seçeneği yok... İşini iyi yapanlara haksızlık yapmayalım!",0
Bu arkadaşlara iki çift sözüm var. Siz harikasınız. 10 üzerinden 100.,1
Çökertme kebabına dana eti kullanmamak. Ayrıca karman çorman olmuş.,0
Notlar dikkate alınmamış. Özensiz hazırlanmıştı.,0
Kuşbaşılı kaşarlı harika teşekkürler. Hayırlı işler.,1
İyi siniz.,1
Biraz sıcak gelirse tadından yenmez elinize sağlık.,1
Turşu paketi açılıp poşete dökülmüştü. Turşu paketlerine dikkat :)).,1
İçecek siparişi yanlış gelmişçatal bıçak takımı konulmamışmaalesef ilk ama son alışverişim kendilerine başarılar.,0
Tşk.,1
İlk ve son! Servis yok yanlış pide koca pide 3 parçaya bölünmüş gönderilmiş.,0
Ellerinize sağlık çok güzeldi yemek teşekkür ediyorum.,1
Nays.,1
Kumru istedim ekmek arası krem peynir sucuk geldi bari kumru niyetine satmayın olan 70 tl me oldu gerçekten yazık.,0
Teşekkürler.,1
Servis cok hızlı ve sıcacık geldi cok lezzetli kesinlikle denemelisiniz!,1
"Hayatımizda hiç kumru yememiş olsaydık, inanırdık. Ekmek yedik, malzeme gerçek kumrunun 7de 1i kadar. İzmir eritme pastırmalı sandviç tam bir fiyasko içinde pastırma yok! Sandviç ekmeği bol sosis biraz salam ince dilim kaşar. O kadar para verdik, karşılığı bu olmamalıydı, memnun kalmadık, önermiyoruz.",0
Malesef gelen sandvic kumru degildi.,0
Ellerinize sağlık harikaydı.,1
1 saate yakın sürede ve buz gibi geldi. Takdir edersiniz ki tost sıcak olmadığında yenilebilir bir tarafı kalmıyor.,0
Bi bucuk saatte geldi. Soguktu. Lezzetsizdi. Oyle bir yere zimba basmislar ki tosta dusecekti zimba. Cok kotu yani inanamiyorum.,0
Çok beğendim teşekkürler.,1
Çok hızlı geldi ve çok beğendim kahvaltı tabağı çok çeşitliydi kurye arkadaşlara allah kolaylık versin tüm çalışanlarınızın eline emeğine sağlık.,1
Küflü tost etmegi icin tesekkurler.,0
Kavurmalı 3 peynirli tost sipariş etmiştim. Tost içinde kavurma olmaması dışında gayet güzeldi.,0
Güzeldi.,1
Dürüm ile porsiyon arasındaki tek fark 2 kaşıklık bulgur pilavı oda zaten soğuk bi iyi olan salgamsuyu oda zaten hazir!,0
Çok teşekkür ederiz hızlıydı ve lezzetli.,1
Elinize sağlık allah razı olsun.,1
Ustama teşekkür ediyorum.,1
Uykuluk fena güzel.,1
Süpersin beken.,1
"Yorumlarda herkes iyi yazmış ama lahmacun çok vasat, hamurunu değiştirin bence.",0
"Pide ve lahmacun hamuru ekmek hamuru gibi, pide/lahmacun hamuru böyle olmaz.. Lahmacun içi de kuruydu..",0
Gerçekten çok lezzetli ellerine kollarına sağlık herkesin.,1
Güzeldi.,1
"Hızlı geldi, gayet başarılı lezzet tercih edebilirsiniz..",1
Süper ötesi tafsiye ederim.,1
Berbattt başka dicek bişey bulamadım.,0
Çiğköfteci süper hiç mide yakmıyor.,1
Bu pandemi sürecinde bu denli kebab yapabilmek gerçekten emek ve yetenektir mukkemmellikten başka bir şey denemez.,1
Hiç lezzetli değildi hayatımda yediğim en kötü kanat ve bulgurdu.,0
"Bu sefer malesef kanatlar tam pişmemiş /kızarmamış -, çiğdi.",0
Yani 1 kilo kanata 65 tl veriyoruz yanında meze olarak sadece salata koymuşlar verdiğimiz paraya yazık haketmiyor. Lezzetine diyecek bir şey yok güzeldi fakat dediğim gibi 65 tlye sadece tavuk yiyorsunuz meze hiç yok.,1
Adana da köftede çok lezzetli geldi. Sadece lavaşıda kızartsanız adana efsane olurdu.,1
Güzel.,1
Kalite ve hız tavsiye edilir.,1
Her zaman hızlı ve lezzetli.,1
"Tavuk bozulmuş veya farklı şekilde pişirilmiş olsa gerek, midem bulandı ve sadece patatesleri yiyebildim. Çevirme tavuk tadındaydı, quesedillaya benzemiyordu. Alkımı pastane olarak takip etmeye devam edeceğim ancak yemek söylemem sanıyorum bir daha.",0
